"State","District","ROWID","Country","State.LGD.Code","District.LGD.Code","Ground.Water.Station.Name","Ground.Water.Station.Latitude","Ground.Water.Station.Longitude","SourceYear","Amount.of.Arsenic","Amount.of.carbonate","Amount.of.Calcium","Amount.of.Chloride","Amount.of.Electrical.Conductivity","Amount.of.Fluorine","Amount.of.Iron","Amount.of.Hydrogencarbonate","Amount.of.Potassium","Amount.of.Magnesium","Amount.of.Nitrate","Amount.of.Sodium","Percentage.of.Sodium","Amount.of.Phosphate.Ion","Amount.of.Residual.Sodium.Carbonate","Amount.of.Sodium.absorption.ratio","Amount.of.Sulfate","Amount.of.Silicon.dioxide","Amount.of.Hardness.Total","Amount.of.Alkalinity.Total","Amount.of.Total.Dissolved.Solids","Amount.of.Potential.of.Hydrogen","YearCode","Year","district_year","sdp","Gini","NO. OF SEATS","Winning_Margin","sdp_numeric","Deaths","Factories","States","No..of.Political.Parties","Politicalparties_seat","sdp_2","sdp_3","Gini_state"
"KERALA","Alappuzha",426119,"India",32,554,"Alapuzha Town","9.483333333","76.34416667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Alappuzha2018",510787,0.32,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Alappuzha",426173,"India",32,554,"Alleppey","9.491666667","76.32638889",2018,0,0,51,11,290,0.02,0,182,3.2,3.9,0.47,7.1,NA,0,0.235945388,0.257890391,7.7,0,144,149.1803279,0,7.96,2018,"Calendar Year (Jan - Dec), 2018","Alappuzha2018",510787,0.32,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Alappuzha",426686,"India",32,554,"Aranootimangalam","9.233333333","76.57638889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Alappuzha2018",510787,0.32,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",432262,"India",32,555,"Edakkatuvayal","9.873611111","76.44166667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",432264,"India",32,555,"Edapally","10.02222222","76.3075",2018,0,0,53,16,410,0,0,189,5.8,5.8,2.9,15,NA,0,-0.046647214,0.522016143,21,0,156,154.9180328,0,7.87,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",432270,"India",32,555,"Edavanakad","10.09166667","76.20833333",2018,0,0,42,16,310,0.15,0,134,3.7,4.4,2.7,11,NA,0,-0.521858354,0.431439384,18,0,122,109.8360656,0,7.04,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",429980,"India",32,555,"Chalakka","10.15416667","76.28194444",2018,0,0,14,40,280,0.26,0,85,2.7,5.4,4.8,33,NA,0,0.501521762,1.898184652,4,0,56,69.67213115,0,6.8,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",430318,"India",32,555,"Chellanum","9.806944444","76.28472222",2018,0,0,104,533,2300,0.18,0,403,32,39,22,277,NA,0,-3.580600448,5.877715172,3.1,0,420,330.3278689,0,7.77,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",430335,"India",32,555,"Chengamanad","10.15277778","76.33944444",2018,0,0,6.4,18,119,0,0,12,3.1,1.9,18,14,NA,0,-0.557779932,1.248214219,0,0,24,9.836065574,0,6.83,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",430356,"India",32,555,"Cherai","10.12222222","76.19861111",2018,0,0,29,8.5,191,0.02,0,88,1.9,0.49,5.2,4.6,NA,0,-0.08955778,0.231916066,0.54,0,74,72.13114754,0,7.53,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",430365,"India",32,555,"Cheria Kadavu","9.919444444","76.27472222",2018,0,0,96,548,2300,0.08,0,354,22,39,19,305,NA,0,-4.38875463,6.631406353,10,0,400,290.1639344,0,7.5,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",430374,"India",32,555,"Cherukadappuram","0","0",2018,0,0,31,41,390,0.15,0,165,1,14,2.5,20,NA,0,0.013392112,0.748649122,1,0,134,135.2459016,0,7.78,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",430786,"India",32,555,"Chowara","10.12583333","76.38888889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",432481,"India",32,555,"Fort cochin","9.95","76.24638889",2018,0,0,62,32,600,0.02,0,268,5.6,22,3,20,NA,0,-1.019160558,0.555373555,30,0,245,219.6721311,0,7.4,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",434473,"India",32,555,"Ilanji","9.834722222","76.53805556",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",432319,"India",32,555,"Elur north1","10.08555556","76.29722222",2018,0,0,154,764,2900,0.16,0,110,9.7,44,43,314,NA,0,-18.99954621,5.742737314,88,0,565,90.16393443,0,7.34,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",435572,"India",32,555,"Kadungallur","10.11527778","76.32833333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",435692,"India",32,555,"Kakur","9.883333333","76.54166667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",435700,"India",32,555,"Kaladi","10.16666667","76.38888889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",435895,"India",32,555,"Kalur","9.983333333","76.7",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",435853,"India",32,555,"Kallorkad","9.919444444","76.27472222",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",436125,"India",32,555,"Kanjiramattom","9.854166667","76.40416667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",436130,"India",32,555,"Kanjur","10.12777778","76.42638889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Ernakulam",436252,"India",32,555,"Kapparassery","10.13333333","76.36666667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ernakulam2018",510787,0.42,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Idukki",448580,"India",32,556,"Valara1","10.025","76.86666667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Idukki2018",510787,0.4,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",429961,"India",32,557,"Chakkarakkale","11.88333333","75.475",2018,0,0,6.012,67,230,0.018,0,12.2,7,6.08,17.56,24,NA,0,-1.2,1.649883997,0,0,40,10,0,6.44,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",430293,"India",32,557,"Chavassery","11.94722222","75.61027778",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",426076,"India",32,557,"Alacode","12.19444444","75.46527778",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",426566,"India",32,557,"Anjarakandi","11.88333333","75.53722222",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",426670,"India",32,557,"Aralam","11.93888889","75.76388889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",430316,"India",32,557,"Cheleri","11.94027778","75.425",2018,0,0,2.4048,9.94,36,0,0,4.88,0.84,1.4592,3.2,2.1,NA,0,-0.32,0.263572949,0,0,12,4,0,6.2,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",430355,"India",32,557,"Chepparapadavu","12.125","75.41388889",2018,0,0,4.008,15.62,76,0,0,21.96,0.69,2.432,4.17,6.26,NA,0,-0.08,0.608599371,0,0,20,18,0,6.51,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",430379,"India",32,557,"Cheruthazam","12.075","75.26666667",2018,0,0,2.4048,15.62,145,0,0,4.88,1,0,6.14,10,NA,0,-0.08,1.774992567,0,0,6,4,0,5.84,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",430827,"India",32,557,"Chural","12.20277778","75.29583333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",431692,"India",32,557,"Dharmadam","11.78333333","75.46666667",2018,0,0,15.2304,35.5,182,0,0,48.8,3.4,2.432,6.01,17.4,NA,0,-0.32,1.091945074,6,0,48,40,0,7.05,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",431693,"India",32,557,"Dharmadam","11.78333333","75.48055556",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",432261,"India",32,557,"Edakkad","11.80833333","75.44166667",2018,0,0,18.4368,19.88,177,0.14,0,43.92,1.63,3.4048,0.45,10.88,NA,0,-0.96,0.610696504,19,0,60,36,0,6.95,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",437952,"India",32,557,"Kottayampoyil","11.80222222","75.54583333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",437992,"India",32,557,"Kozhichal","12.28888889","75.45138889",2018,0,0,4.008,10.65,117,0,0,36.6,0.72,3.648,2.08,3.77,NA,0,0.2,0.327826087,0,0,25,30,0,7.07,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",437570,"India",32,563,"Koduvayur","10.75388889","76.63888889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",437951,"India",32,563,"Kottassery (Vattassery)","10.85833333","76.5",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",426277,"India",32,563,"Ambalappara","10.8","76.375",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",437665,"India",32,563,"Kollengode","10.61111111","76.68333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",437666,"India",32,563,"Kollengode Ii","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",432345,"India",32,563,"Erattakulam","10.63611111","76.52222222",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",433305,"India",32,563,"Gopalapuram","10.68611111","76.86944444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",436123,"India",32,563,"Kanjikode","10.79444444","76.75",2018,0,0,82,188,1420,0.36,0,409,81,27,76,123,NA,0,0.785413858,3.010242727,80,0,315,335.2459016,0,7.7,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",436129,"India",32,563,"Kanjirapuzha","10.99166667","76.54166667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",436376,"India",32,563,"Karimpuzha","10.90416667","76.4",2018,0,0,20,9.9,174,0.18,0,76,3.4,5.8,2.9,6.5,NA,0,-0.458152074,0.329084778,9,0,74,62.29508197,0,7.53,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",437735,"India",32,563,"Kongad1","10.68611111","76.86944444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",437776,"India",32,563,"Koppam","10.86111111","76.1875",2018,0,0,8.8,50,270,0.12,0,32,2.8,4.4,24,26,NA,0,-0.552747396,1.786298563,0,0,40,26.2295082,0,7.42,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",438066,"India",32,563,"Kudallur","10.8","76.13333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",438472,"India",32,563,"Kuzhalmannam","10.70833333","76.59444444",2018,0,0,32,96,730,0.64,0,165,9.5,28,8.4,63,NA,0,-2.389039866,1.961673401,90,0,195,135.2459016,0,7.6,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",439427,"India",32,563,"Malampuzha","10.825","76.67222222",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",439428,"India",32,563,"Malampuzha1","10.82055556","76.66944444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",439823,"India",32,563,"Mankara","10.775","76.475",2018,0,0,14,41,310,0.21,0,83,4.5,8.3,4.2,30,NA,0,-0.041025692,1.569585836,21,0,68,68.03278689,0,7.62,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",439845,"India",32,563,"Mannarkkad","10.99444444","76.48944444",2018,0,0,46,47,470,0.32,0,117,14,6.8,20,25,NA,0,-1.873173842,0.909814891,31,0,142,95.90163934,0,7.65,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",439846,"India",32,563,"Mannarkkad (R1)","10.99444444","76.48944444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",426732,"India",32,563,"Ariyur","10.96666667","76.36666667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",426733,"India",32,563,"Ariyur (R1)","10.96666667","76.36666667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",438181,"India",32,563,"Kumaramputtur","10.92777778","76.41944444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",438182,"India",32,563,"Kumaranallur","10.85722222","76.51555556",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",438280,"India",32,563,"Kunisseri","10.64333333","76.59361111",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",430371,"India",32,563,"Cherpulassery","10.875","76.325",2018,0,0,18,64,400,0.31,0,92,28,8.5,25,29,NA,0,-0.178040058,1.410922735,5.5,0,80,75.40983607,0,7.75,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Palakkad",430699,"India",32,563,"Chittoor","10.7","76.74166667",2018,0,0,44,43,660,1.06,0,323,4.9,18,9.7,64,NA,0,3.238420054,2.052517881,6,0,185,264.7540984,0,7.6,2018,"Calendar Year (Jan - Dec), 2018","Palakkad2018",510787,0.39,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",440543,"India",32,557,"Mokeri","11.77694444","75.57861111",2018,0,0,6.012,56.8,200,0.12,0,18.3,1.85,2.432,3.8,30.87,NA,0,-0.4,2.684347826,2.56,0,25,15,0,5.3,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",440290,"India",32,557,"Meruvambayi","11.87222222","75.57555556",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",436172,"India",32,557,"Kannur","11.875","75.36388889",2018,0,0,24.048,42.6,280,0,0,30.5,8.5,6.08,30,18.1,NA,0,-2.4,0.853574193,35,0,85,25,0,7.07,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
"KERALA","Kannur",448285,"India",32,557,"Ulikkal1","12.03333333","75.66527778",2018,0,0,3.2064,9.94,77,0,0,14.64,0.89,1.9456,4.54,4.66,NA,0,-0.16,0.506521739,0,0,16,12,0,6.37,2018,"Calendar Year (Jan - Dec), 2018","Kannur2018",510787,0.31,20,10.69444444,510787,270567,7320,"Kerala",58,2.9,260903359369,133266044222013408,0.169
